Algorithm,Map,Run,Computation Time
Skeletonize,Map6,71,"7.105975151062012
"
Skeletonize,Map6,72,"7.104986190795898
"
Skeletonize,Map6,73,"7.117953300476074
"
Skeletonize,Map6,74,"7.045146465301514
"
Skeletonize,Map6,75,"7.0431530475616455
"
Skeletonize,Map6,76,"7.139894723892212
"
Skeletonize,Map6,77,"7.096039056777954
"
Skeletonize,Map6,78,"7.128923416137695
"
Skeletonize,Map6,79,"7.091026306152344
"
Skeletonize,Map6,80,"7.10700249671936
"
Skeletonize,Map6,81,"7.0471415519714355
"
Skeletonize,Map6,82,"7.080053329467773
"
Skeletonize,Map6,83,"7.162832736968994
"
Skeletonize,Map6,84,"7.106982231140137
"
Skeletonize,Map6,85,"7.113962411880493
"
Skeletonize,Map6,86,"7.214693546295166
"
Skeletonize,Map6,87,"7.048139333724976
"
Skeletonize,Map6,88,"7.196741342544556
"
Skeletonize,Map6,89,"7.16484808921814
"
Skeletonize,Map6,90,"7.168815612792969
"
Skeletonize,Map6,91,"7.112962484359741
"
Skeletonize,Map6,92,"7.096012592315674
"
Skeletonize,Map6,93,"7.064097166061401
"
Skeletonize,Map6,94,"7.127945899963379
"
Skeletonize,Map6,95,"7.040159702301025
"
Skeletonize,Map6,96,"7.18377685546875
"
Skeletonize,Map6,97,"7.084045171737671
"
Skeletonize,Map6,98,"7.097029209136963
"
Skeletonize,Map6,99,"7.154834508895874
"
Skeletonize,Map6,100,7.142885446548462
Skeletonize,Map7,1,"8.658828973770142
"
Skeletonize,Map7,2,"8.750584602355957
"
Skeletonize,Map7,3,"8.731635093688965
"
Skeletonize,Map7,4,"8.717672348022461
"
Skeletonize,Map7,5,"8.77651596069336
"
Skeletonize,Map7,6,"8.791476249694824
"
Skeletonize,Map7,7,"8.766563415527344
"
Skeletonize,Map7,8,"8.775517702102661
"
Skeletonize,Map7,9,"8.745619058609009
"
Skeletonize,Map7,10,"8.74757170677185
"
Skeletonize,Map7,11,"8.778507947921753
"
Skeletonize,Map7,12,"8.729639768600464
"
Skeletonize,Map7,13,"8.833362817764282
"
Skeletonize,Map7,14,"8.755592584609985
"
Skeletonize,Map7,15,"8.87228512763977
"
Skeletonize,Map7,16,"8.793469190597534
"
Skeletonize,Map7,17,"8.738615274429321
"
Skeletonize,Map7,18,"8.783517599105835
"
Skeletonize,Map7,19,"8.887197732925415
"
Skeletonize,Map7,20,"8.746593713760376
"
Skeletonize,Map7,21,"8.69473385810852
"
Skeletonize,Map7,22,"8.780505657196045
"
Skeletonize,Map7,23,"8.701735258102417
"
Skeletonize,Map7,24,"8.657832622528076
"
Skeletonize,Map7,25,"8.78148102760315
"
Skeletonize,Map7,26,"8.834359645843506
"
Skeletonize,Map7,27,"8.776511907577515
"
Skeletonize,Map7,28,"8.72964072227478
"
Skeletonize,Map7,29,"8.533170700073242
"
Skeletonize,Map7,30,"8.72468090057373
"
Skeletonize,Map7,31,"8.64585828781128
"
Skeletonize,Map7,32,"8.725651264190674
"
Skeletonize,Map7,33,"8.606969118118286
"
Skeletonize,Map7,34,"8.642892599105835
"
Skeletonize,Map7,35,"8.621928930282593
"
Skeletonize,Map7,36,"8.663837671279907
"
Skeletonize,Map7,37,"8.657811880111694
"
Skeletonize,Map7,38,"8.62395191192627
"
Skeletonize,Map7,39,"8.602999448776245
"
Skeletonize,Map7,40,"8.687758922576904
"
Skeletonize,Map7,41,"8.771522045135498
"
Skeletonize,Map7,42,"8.679752588272095
"
Skeletonize,Map7,43,"8.924141883850098
"
Skeletonize,Map7,44,"8.721640586853027
"
Skeletonize,Map7,45,"8.61310362815857
"
Skeletonize,Map7,46,"8.6019926071167
"
Skeletonize,Map7,47,"8.654860258102417
"
Skeletonize,Map7,48,"8.638890266418457
"
Skeletonize,Map7,49,"8.59402346611023
"
Skeletonize,Map7,50,"8.689727306365967
"
Skeletonize,Map7,51,"8.734647989273071
"
Skeletonize,Map7,52,"8.926135778427124
"
Skeletonize,Map7,53,"8.638883590698242
"
Skeletonize,Map7,54,"8.626941919326782
"
Skeletonize,Map7,55,"8.666829586029053
"
Skeletonize,Map7,56,"8.673811674118042
"
Skeletonize,Map7,57,"8.66283893585205
"
Skeletonize,Map7,58,"8.621957540512085
"
Skeletonize,Map7,59,"8.701830625534058
"
Skeletonize,Map7,60,"8.678803443908691
"
Skeletonize,Map7,61,"8.632992267608643
"
Skeletonize,Map7,62,"8.621023178100586
"
Skeletonize,Map7,63,"8.646986484527588
"
Skeletonize,Map7,64,"8.627043724060059
"
Skeletonize,Map7,65,"8.752698421478271
"
Skeletonize,Map7,66,"8.637877941131592
"
Skeletonize,Map7,67,"8.644894123077393
"
Skeletonize,Map7,68,"8.760559558868408
"
Skeletonize,Map7,69,"8.56208872795105
"
Skeletonize,Map7,70,"8.600983142852783
"
Skeletonize,Map7,71,"8.796555757522583
"
Skeletonize,Map7,72,"8.655922412872314
"
Skeletonize,Map7,73,"8.588038921356201
"
Skeletonize,Map7,74,"8.727625370025635
"
Skeletonize,Map7,75,"8.648997783660889
"
Skeletonize,Map7,76,"8.721782207489014
"
Skeletonize,Map7,77,"8.604061841964722
"
Skeletonize,Map7,78,"8.761582374572754
"
Skeletonize,Map7,79,"8.741601467132568
"
Skeletonize,Map7,80,"8.648863792419434
"
Skeletonize,Map7,81,"8.558120250701904
"
Skeletonize,Map7,82,"8.645009517669678
"
Skeletonize,Map7,83,"8.68985104560852
"
Skeletonize,Map7,84,"8.82752013206482
"
Skeletonize,Map7,85,"8.692739248275757
"
Skeletonize,Map7,86,"8.724653959274292
"
Skeletonize,Map7,87,"8.718669652938843
"
Skeletonize,Map7,88,"8.737639665603638
"
Skeletonize,Map7,89,"8.67480731010437
"
Skeletonize,Map7,90,"8.877335786819458
"
Skeletonize,Map7,91,"8.750611066818237
"
Skeletonize,Map7,92,"8.717672109603882
"
Skeletonize,Map7,93,"8.72467041015625
"
Skeletonize,Map7,94,"8.718663215637207
"
Skeletonize,Map7,95,"8.642893552780151
"
Skeletonize,Map7,96,"8.707721948623657
"
Skeletonize,Map7,97,"8.55314040184021
"
Skeletonize,Map7,98,"8.748611688613892
"
Skeletonize,Map7,99,"8.616962432861328
"
Skeletonize,Map7,100,8.779533386230469
Skeletonize,Map8,1,"9.365957736968994
"
Skeletonize,Map8,2,"9.332048892974854
"
Skeletonize,Map8,3,"9.36095142364502
"
Skeletonize,Map8,4,"9.41779899597168
"
Skeletonize,Map8,5,"9.407945156097412
"
Skeletonize,Map8,6,"9.341973066329956
"
Skeletonize,Map8,7,"9.24429202079773
"
Skeletonize,Map8,8,"9.354966402053833
"
Skeletonize,Map8,9,"9.246281623840332
"
Skeletonize,Map8,10,"9.368959665298462
"
Skeletonize,Map8,11,"9.357953071594238
"
Skeletonize,Map8,12,"9.320080280303955
"
Skeletonize,Map8,13,"9.302129030227661
"
Skeletonize,Map8,14,"9.264209985733032
"
Skeletonize,Map8,15,"9.367940425872803
"
Skeletonize,Map8,16,"9.37987232208252
"
Skeletonize,Map8,17,"9.230321884155273
"
Skeletonize,Map8,18,"9.280167818069458
"
Skeletonize,Map8,19,"9.378930807113647
"
Skeletonize,Map8,20,"9.283180236816406
"
Skeletonize,Map8,21,"9.415810823440552
"
Skeletonize,Map8,22,"9.27919054031372
"
Skeletonize,Map8,23,"9.287127017974854
"
Skeletonize,Map8,24,"9.42579960823059
"
Skeletonize,Map8,25,"9.321154832839966
"
Skeletonize,Map8,26,"9.457665205001831
"
Skeletonize,Map8,27,"9.429789781570435
"
Skeletonize,Map8,28,"9.305100679397583
"
Skeletonize,Map8,29,"9.401840925216675
"
Skeletonize,Map8,30,"9.318072319030762
"
Skeletonize,Map8,31,"9.315067529678345
"
Skeletonize,Map8,32,"9.478643655776978
"
Skeletonize,Map8,33,"9.38788104057312
"
Skeletonize,Map8,34,"9.387898683547974
"
Skeletonize,Map8,35,"9.382892847061157
"
Skeletonize,Map8,36,"9.307122945785522
"
Skeletonize,Map8,37,"9.24822449684143
"
Skeletonize,Map8,38,"9.309109210968018
"
Skeletonize,Map8,39,"9.341004610061646
"
Skeletonize,Map8,40,"9.228306293487549
"
Skeletonize,Map8,41,"9.277195692062378
"
Skeletonize,Map8,42,"9.4905846118927
"
Skeletonize,Map8,43,"9.26622486114502
"
Skeletonize,Map8,44,"9.2223060131073
"
Skeletonize,Map8,45,"9.279197931289673
"
Skeletonize,Map8,46,"9.311175346374512
"
Skeletonize,Map8,47,"9.267174005508423
"
Skeletonize,Map8,48,"9.377932071685791
"
Skeletonize,Map8,49,"9.354990720748901
"
Skeletonize,Map8,50,"9.312081336975098
"
Skeletonize,Map8,51,"9.255261182785034
"
Skeletonize,Map8,52,"9.230327129364014
"
Skeletonize,Map8,53,"9.306089639663696
"
Skeletonize,Map8,54,"9.38289213180542
"
Skeletonize,Map8,55,"9.290141820907593
"
Skeletonize,Map8,56,"9.25660252571106
"
Skeletonize,Map8,57,"9.322075128555298
"
Skeletonize,Map8,58,"9.30211615562439
"
Skeletonize,Map8,59,"9.256224155426025
"
Skeletonize,Map8,60,"9.254243850708008
"
Skeletonize,Map8,61,"9.34000039100647
"
Skeletonize,Map8,62,"9.329015016555786
"
Skeletonize,Map8,63,"9.409830808639526
"
Skeletonize,Map8,64,"9.339030981063843
"
Skeletonize,Map8,65,"9.446701526641846
"
Skeletonize,Map8,66,"9.345019817352295
"
Skeletonize,Map8,67,"9.220327854156494
"
Skeletonize,Map8,68,"9.348983764648438
"
Skeletonize,Map8,69,"9.291156530380249
"
Skeletonize,Map8,70,"9.228325128555298
"
Skeletonize,Map8,71,"9.31607174873352
"
Skeletonize,Map8,72,"9.23927092552185
"
Skeletonize,Map8,73,"9.32206106185913
"
Skeletonize,Map8,74,"9.28215479850769
"
Skeletonize,Map8,75,"9.197388410568237
"
Skeletonize,Map8,76,"9.288165092468262
"
Skeletonize,Map8,77,"9.284156799316406
"
Skeletonize,Map8,78,"9.32607102394104
"
Skeletonize,Map8,79,"9.226304292678833
"
Skeletonize,Map8,80,"9.257228374481201
"
Skeletonize,Map8,81,"9.332035779953003
"
Skeletonize,Map8,82,"9.242262363433838
"
Skeletonize,Map8,83,"9.292157649993896
"
Skeletonize,Map8,84,"9.213325023651123
"
Skeletonize,Map8,85,"9.350006818771362
"
Skeletonize,Map8,86,"9.212376832962036
"
Skeletonize,Map8,87,"9.33900260925293
"
Skeletonize,Map8,88,"9.344024419784546
"
Skeletonize,Map8,89,"9.378895998001099
"
Skeletonize,Map8,90,"9.386882066726685
"
Skeletonize,Map8,91,"9.311105966567993
"
Skeletonize,Map8,92,"9.226311683654785
"
Skeletonize,Map8,93,"9.29612421989441
"
Skeletonize,Map8,94,"9.28218126296997
"
Skeletonize,Map8,95,"9.33302640914917
"
Skeletonize,Map8,96,"9.367936611175537
"
Skeletonize,Map8,97,"9.346984624862671
"
Skeletonize,Map8,98,"9.319091320037842
"
Skeletonize,Map8,99,"9.37390947341919
"
Skeletonize,Map8,100,9.267180919647217
PRM,Map1,1,"0.36302757263183594
"
PRM,Map1,2,"0.36602187156677246
"
PRM,Map1,3,"0.36701011657714844
"
PRM,Map1,4,"0.39394497871398926
"
PRM,Map1,5,"0.40491461753845215
"
PRM,Map1,6,"0.36536073684692383
"
PRM,Map1,7,"0.37302303314208984
"
PRM,Map1,8,"0.3780083656311035
"
PRM,Map1,9,"0.37198495864868164
"
PRM,Map1,10,"0.37898707389831543
"
PRM,Map1,11,"0.37003064155578613
"
PRM,Map1,12,"0.38496994972229004
"
PRM,Map1,13,"0.3800048828125
"
PRM,Map1,14,"0.42588043212890625
"
PRM,Map1,15,"0.3869636058807373
"
PRM,Map1,16,"0.36202502250671387
"
PRM,Map1,17,"0.3879404067993164
"
PRM,Map1,18,"0.37102580070495605
"
PRM,Map1,19,"0.38296937942504883
"
PRM,Map1,20,"0.3989248275756836
"
PRM,Map1,21,"0.40790891647338867
"
PRM,Map1,22,"0.3730013370513916
"
PRM,Map1,23,"0.4218709468841553
"
PRM,Map1,24,"0.3690054416656494
"
PRM,Map1,25,"0.3650233745574951
"
PRM,Map1,26,"0.37397313117980957
"
PRM,Map1,27,"0.3800008296966553
"
PRM,Map1,28,"0.4089219570159912
"
PRM,Map1,29,"0.36504244804382324
"
PRM,Map1,30,"0.3670368194580078
"
PRM,Map1,31,"0.36704444885253906
"
PRM,Map1,32,"0.3719916343688965
"
PRM,Map1,33,"0.35901808738708496
"
PRM,Map1,34,"0.3660414218902588
"
PRM,Map1,35,"0.3680148124694824
"
PRM,Map1,36,"0.38396453857421875
"
PRM,Map1,37,"0.405914306640625
"
PRM,Map1,38,"0.3730015754699707
"
PRM,Map1,39,"0.35804224014282227
"
PRM,Map1,40,"0.37998414039611816
"
PRM,Map1,41,"0.36559462547302246
"
PRM,Map1,42,"0.36601781845092773
"
PRM,Map1,43,"0.38599610328674316
"
PRM,Map1,44,"0.39292049407958984
"
PRM,Map1,45,"0.3590669631958008
"
PRM,Map1,46,"0.3690049648284912
"
PRM,Map1,47,"0.38494229316711426
"
PRM,Map1,48,"0.365023136138916
"
PRM,Map1,49,"0.36901378631591797
"
PRM,Map1,50,"0.36400675773620605
"
PRM,Map1,51,"0.37998318672180176
"
PRM,Map1,52,"0.36901116371154785
"
PRM,Map1,53,"0.40394067764282227
"
PRM,Map1,54,"0.3919708728790283
"
PRM,Map1,55,"0.3750169277191162
"
PRM,Map1,56,"0.3789854049682617
"
PRM,Map1,57,"0.40691137313842773
"
PRM,Map1,58,"0.37601351737976074
"
PRM,Map1,59,"0.38197994232177734
"
PRM,Map1,60,"0.379910945892334
"
PRM,Map1,61,"0.3719980716705322
"
PRM,Map1,62,"0.42984867095947266
"
PRM,Map1,63,"0.36504220962524414
"
PRM,Map1,64,"0.3730008602142334
"
PRM,Map1,65,"0.3690156936645508
"
PRM,Map1,66,"0.3610258102416992
"
PRM,Map1,67,"0.3650217056274414
"
PRM,Map1,68,"0.3899495601654053
"
PRM,Map1,69,"0.3989269733428955
"
PRM,Map1,70,"0.36501598358154297
"
PRM,Map1,71,"0.3640258312225342
"
PRM,Map1,72,"0.3630545139312744
"
PRM,Map1,73,"0.380948543548584
"
PRM,Map1,74,"0.37995409965515137
"
PRM,Map1,75,"0.36602783203125
"
PRM,Map1,76,"0.38401365280151367
"
PRM,Map1,77,"0.38992881774902344
"
PRM,Map1,78,"0.375964879989624
"
PRM,Map1,79,"0.3750159740447998
"
PRM,Map1,80,"0.3720252513885498
"
PRM,Map1,81,"0.43982458114624023
"
PRM,Map1,82,"0.3700108528137207
"
PRM,Map1,83,"0.3730013370513916
"
PRM,Map1,84,"0.39197254180908203
"
PRM,Map1,85,"0.3749964237213135
"
PRM,Map1,86,"0.3909578323364258
"
PRM,Map1,87,"0.3811502456665039
"
PRM,Map1,88,"0.381009578704834
"
PRM,Map1,89,"0.3719756603240967
"
PRM,Map1,90,"0.3740208148956299
"
PRM,Map1,91,"0.3779878616333008
"
PRM,Map1,92,"0.39594030380249023
"
PRM,Map1,93,"0.39893269538879395
"
PRM,Map1,94,"0.36305689811706543
"
PRM,Map1,95,"0.3650498390197754
"
PRM,Map1,96,"0.4139127731323242
"
PRM,Map1,97,"0.3719770908355713
"
PRM,Map1,98,"0.3779873847961426
"
PRM,Map1,99,"0.37498950958251953
"
PRM,Map1,100,0.3750495910644531
PRM,Map2,1,"0.7420425415039062
"
PRM,Map2,2,"0.739990234375
"
PRM,Map2,3,"0.7639350891113281
"
PRM,Map2,4,"0.7325766086578369
"
PRM,Map2,5,"0.7579705715179443
"
PRM,Map2,6,"0.7480168342590332
"
PRM,Map2,7,"0.7460026741027832
"
PRM,Map2,8,"0.749016284942627
"
PRM,Map2,9,"0.7420210838317871
"
PRM,Map2,10,"0.7558937072753906
"
PRM,Map2,11,"0.7250721454620361
"
PRM,Map2,12,"0.7390427589416504
"
PRM,Map2,13,"0.7320461273193359
"
PRM,Map2,14,"0.7629587650299072
"
PRM,Map2,15,"0.745032787322998
"
PRM,Map2,16,"0.7529873847961426
"
PRM,Map2,17,"0.7400474548339844
"
PRM,Map2,18,"0.7370274066925049
"
PRM,Map2,19,"0.7450263500213623
"
PRM,Map2,20,"0.7390496730804443
"
PRM,Map2,21,"0.7679455280303955
"
PRM,Map2,22,"0.7905468940734863
"
PRM,Map2,23,"0.7460026741027832
"
PRM,Map2,24,"0.7459838390350342
"
PRM,Map2,25,"0.7390217781066895
"
PRM,Map2,26,"0.7350573539733887
"
PRM,Map2,27,"0.7499723434448242
"
PRM,Map2,28,"0.7549707889556885
"
PRM,Map2,29,"0.7240622043609619
"
PRM,Map2,30,"0.7759246826171875
"
PRM,Map2,31,"0.7320330142974854
"
PRM,Map2,32,"0.7559559345245361
"
PRM,Map2,33,"0.751239538192749
"
PRM,Map2,34,"0.7410159111022949
"
PRM,Map2,35,"0.7390296459197998
"
PRM,Map2,36,"0.7509903907775879
"
PRM,Map2,37,"0.7630794048309326
"
PRM,Map2,38,"0.7509980201721191
"
PRM,Map2,39,"0.7420339584350586
"
PRM,Map2,40,"0.7300527095794678
"
PRM,Map2,41,"0.7270472049713135
"
PRM,Map2,42,"0.7320408821105957
"
PRM,Map2,43,"0.7390155792236328
"
PRM,Map2,44,"0.7479774951934814
"
PRM,Map2,45,"0.7489862442016602
"
PRM,Map2,46,"0.7530136108398438
"
PRM,Map2,47,"0.7669553756713867
"
PRM,Map2,48,"0.7799313068389893
"
PRM,Map2,49,"0.7629649639129639
"
PRM,Map2,50,"0.7440354824066162
"
PRM,Map2,51,"0.7400412559509277
"
PRM,Map2,52,"0.7449748516082764
"
PRM,Map2,53,"0.7330656051635742
"
PRM,Map2,54,"0.7639343738555908
"
PRM,Map2,55,"0.8198263645172119
"
PRM,Map2,56,"0.7568912506103516
"
PRM,Map2,57,"0.733057975769043
"
PRM,Map2,58,"0.7290685176849365
"
PRM,Map2,59,"0.7639281749725342
"
PRM,Map2,60,"0.7370338439941406
"
PRM,Map2,61,"0.737027645111084
"
PRM,Map2,62,"0.7410178184509277
"
PRM,Map2,63,"0.733039140701294
"
PRM,Map2,64,"0.7320611476898193
"
PRM,Map2,65,"0.7410070896148682
"
PRM,Map2,66,"0.7899124622344971
"
PRM,Map2,67,"0.7370259761810303
"
PRM,Map2,68,"0.7539823055267334
"
PRM,Map2,69,"0.7400267124176025
"
PRM,Map2,70,"0.7400200366973877
"
PRM,Map2,71,"0.7739279270172119
"
PRM,Map2,72,"0.747992992401123
"
PRM,Map2,73,"0.7460243701934814
"
PRM,Map2,74,"0.7440228462219238
"
PRM,Map2,75,"0.7609355449676514
"
PRM,Map2,76,"0.7400400638580322
"
PRM,Map2,77,"0.7470278739929199
"
PRM,Map2,78,"0.7769272327423096
"
PRM,Map2,79,"0.733039379119873
"
PRM,Map2,80,"0.7429907321929932
"
PRM,Map2,81,"0.7659776210784912
"
PRM,Map2,82,"0.7719326019287109
"
PRM,Map2,83,"0.7400455474853516
"
PRM,Map2,84,"0.7420215606689453
"
PRM,Map2,85,"0.7270462512969971
"
PRM,Map2,86,"0.7795848846435547
"
PRM,Map2,87,"0.7550008296966553
"
PRM,Map2,88,"0.740013599395752
"
PRM,Map2,89,"0.7290751934051514
"
PRM,Map2,90,"0.7370274066925049
"
PRM,Map2,91,"0.7569663524627686
"
PRM,Map2,92,"0.7729239463806152
"
PRM,Map2,93,"0.7759239673614502
"
PRM,Map2,94,"0.7579920291900635
"
PRM,Map2,95,"0.7479922771453857
"
PRM,Map2,96,"0.7370355129241943
"
PRM,Map2,97,"0.7569947242736816
"
PRM,Map2,98,"0.7420065402984619
"
PRM,Map2,99,"0.74503493309021
"
PRM,Map2,100,0.743995189666748
PRM,Map3,1,"0.7529795169830322
"
PRM,Map3,2,"0.8068625926971436
"
PRM,Map3,3,"0.7480201721191406
"
PRM,Map3,4,"0.7729306221008301
"
PRM,Map3,5,"0.7559974193572998
"
PRM,Map3,6,"0.7918810844421387
"
PRM,Map3,7,"0.7908773422241211
"
PRM,Map3,8,"0.7599735260009766
"
PRM,Map3,9,"0.7529854774475098
"
PRM,Map3,10,"0.7643845081329346
"
PRM,Map3,11,"0.8158469200134277
"
PRM,Map3,12,"0.7520081996917725
"
PRM,Map3,13,"0.7609636783599854
"
PRM,Map3,14,"0.7520098686218262
"
PRM,Map3,15,"0.7868866920471191
"
PRM,Map3,16,"0.753056526184082
"
PRM,Map3,17,"0.7669477462768555
"
PRM,Map3,18,"0.7390236854553223
"
PRM,Map3,19,"0.7470076084136963
"
PRM,Map3,20,"0.7569940090179443
"
PRM,Map3,21,"0.8337485790252686
"
PRM,Map3,22,"0.755969762802124
"
PRM,Map3,23,"0.7599952220916748
"
PRM,Map3,24,"0.7400491237640381
"
PRM,Map3,25,"0.7519881725311279
"
PRM,Map3,26,"0.7460107803344727
"
PRM,Map3,27,"0.7839031219482422
"
PRM,Map3,28,"0.7539739608764648
"
PRM,Map3,29,"0.7589633464813232
"
PRM,Map3,30,"0.7739484310150146
"
PRM,Map3,31,"0.7539947032928467
"
PRM,Map3,32,"0.7599871158599854
"
PRM,Map3,33,"0.8297584056854248
"
PRM,Map3,34,"0.7609705924987793
"
PRM,Map3,35,"0.7869150638580322
"
PRM,Map3,36,"0.750990629196167
"
PRM,Map3,37,"0.7619616985321045
"
PRM,Map3,38,"0.7439818382263184
"
PRM,Map3,39,"0.7469789981842041
"
PRM,Map3,40,"0.7489683628082275
"
PRM,Map3,41,"0.9245254993438721
"
PRM,Map3,42,"0.7499938011169434
"
PRM,Map3,43,"0.7507867813110352
"
PRM,Map3,44,"0.7629883289337158
"
PRM,Map3,45,"0.7679641246795654
"
PRM,Map3,46,"0.7549731731414795
"
PRM,Map3,47,"0.756967306137085
"
PRM,Map3,48,"0.7699470520019531
"
PRM,Map3,49,"0.7499790191650391
"
PRM,Map3,50,"0.7599878311157227
"
PRM,Map3,51,"0.7739276885986328
"
PRM,Map3,52,"0.7510006427764893
"
PRM,Map3,53,"0.7470276355743408
"
PRM,Map3,54,"0.7725763320922852
"
PRM,Map3,55,"0.764960765838623
"
PRM,Map3,56,"0.7579927444458008
"
PRM,Map3,57,"0.8138220310211182
"
PRM,Map3,58,"0.7609717845916748
"
PRM,Map3,59,"0.8010623455047607
"
PRM,Map3,60,"0.7669494152069092
"
PRM,Map3,61,"0.756981611251831
"
PRM,Map3,62,"0.7869138717651367
"
PRM,Map3,63,"0.7709565162658691
"
PRM,Map3,64,"0.756974458694458
"
PRM,Map3,65,"0.7609729766845703
"
PRM,Map3,66,"0.7540016174316406
"
PRM,Map3,67,"0.7559773921966553
"
PRM,Map3,68,"0.7470014095306396
"
PRM,Map3,69,"0.7799124717712402
"
PRM,Map3,70,"0.7739503383636475
"
PRM,Map3,71,"0.7469954490661621
"
PRM,Map3,72,"0.771935224533081
"
PRM,Map3,73,"0.780890703201294
"
PRM,Map3,74,"0.7649457454681396
"
PRM,Map3,75,"0.7579994201660156
"
PRM,Map3,76,"0.757972002029419
"
PRM,Map3,77,"0.7489950656890869
"
PRM,Map3,78,"0.7519795894622803
"
PRM,Map3,79,"0.774954080581665
"
PRM,Map3,80,"0.7420351505279541
"
PRM,Map3,81,"0.7549796104431152
"
PRM,Map3,82,"0.7849023342132568
"
PRM,Map3,83,"0.7789087295532227
"
PRM,Map3,84,"0.7689290046691895
"
PRM,Map3,85,"0.7699391841888428
"
PRM,Map3,86,"0.7430379390716553
"
PRM,Map3,87,"0.7759473323822021
"
PRM,Map3,88,"0.7699403762817383
"
PRM,Map3,89,"0.767509937286377
"
PRM,Map3,90,"0.768923282623291
"
PRM,Map3,91,"0.7659611701965332
"
PRM,Map3,92,"0.8517227172851562
"
PRM,Map3,93,"0.7948932647705078
"
PRM,Map3,94,"0.7719345092773438
"
PRM,Map3,95,"0.7918596267700195
"
PRM,Map3,96,"0.7589621543884277
"
PRM,Map3,97,"0.7500002384185791
"
PRM,Map3,98,"0.7719414234161377
"
PRM,Map3,99,"0.76397705078125
"
PRM,Map3,100,0.7749474048614502
PRM,Map4,1,"0.753960371017456
"
PRM,Map4,2,"0.7529847621917725
"
PRM,Map4,3,"0.7579700946807861
"
PRM,Map4,4,"0.7589607238769531
"
PRM,Map4,5,"0.8148200511932373
"
PRM,Map4,6,"0.784907341003418
"
PRM,Map4,7,"0.8177900314331055
"
PRM,Map4,8,"0.7769179344177246
"
PRM,Map4,9,"0.7609574794769287
"
PRM,Map4,10,"0.7869143486022949
"
PRM,Map4,11,"0.8178019523620605
"
PRM,Map4,12,"0.8317742347717285
"
PRM,Map4,13,"0.7599942684173584
"
PRM,Map4,14,"0.7829041481018066
"
PRM,Map4,15,"0.8367621898651123
"
PRM,Map4,16,"0.7649509906768799
"
PRM,Map4,17,"0.7659499645233154
"
PRM,Map4,18,"0.7629928588867188
"
PRM,Map4,19,"0.7729592323303223
"
PRM,Map4,20,"0.7771224975585938
"
PRM,Map4,21,"0.7998607158660889
"
PRM,Map4,22,"0.7858777046203613
"
PRM,Map4,23,"0.7709565162658691
"
PRM,Map4,24,"0.8118255138397217
"
PRM,Map4,25,"0.7659509181976318
"
PRM,Map4,26,"0.7699329853057861
"
PRM,Map4,27,"0.7510135173797607
"
PRM,Map4,28,"0.7789144515991211
"
PRM,Map4,29,"0.7749464511871338
"
PRM,Map4,30,"0.7689499855041504
"
PRM,Map4,31,"0.7978951930999756
"
PRM,Map4,32,"0.7968947887420654
"
PRM,Map4,33,"0.7855494022369385
"
PRM,Map4,34,"0.7709333896636963
"
PRM,Map4,35,"0.7659294605255127
"
PRM,Map4,36,"0.7809176445007324
"
PRM,Map4,37,"0.7589616775512695
"
PRM,Map4,38,"0.7709219455718994
"
PRM,Map4,39,"0.7629580497741699
"
PRM,Map4,40,"0.8008790016174316
"
PRM,Map4,41,"0.7570040225982666
"
PRM,Map4,42,"0.7789418697357178
"
PRM,Map4,43,"0.7709436416625977
"
PRM,Map4,44,"0.7539536952972412
"
PRM,Map4,45,"0.764970064163208
"
PRM,Map4,46,"0.7739293575286865
"
PRM,Map4,47,"0.7829344272613525
"
PRM,Map4,48,"0.7828967571258545
"
PRM,Map4,49,"0.7719326019287109
"
PRM,Map4,50,"0.7939047813415527
"
PRM,Map4,51,"0.8118472099304199
"
PRM,Map4,52,"0.7689211368560791
"
PRM,Map4,53,"0.7978575229644775
"
PRM,Map4,54,"0.8218045234680176
"
PRM,Map4,55,"0.7829034328460693
"
PRM,Map4,56,"0.7539591789245605
"
PRM,Map4,57,"0.7549638748168945
"
PRM,Map4,58,"0.7858688831329346
"
PRM,Map4,59,"0.7639553546905518
"
PRM,Map4,60,"0.7829246520996094
"
PRM,Map4,61,"0.7579684257507324
"
PRM,Map4,62,"0.776928186416626
"
PRM,Map4,63,"0.7529904842376709
"
PRM,Map4,64,"0.7599742412567139
"
PRM,Map4,65,"0.7739202976226807
"
PRM,Map4,66,"0.7789125442504883
"
PRM,Map4,67,"0.7689492702484131
"
PRM,Map4,68,"0.7719402313232422
"
PRM,Map4,69,"0.7749462127685547
"
PRM,Map4,70,"0.7789230346679688
"
PRM,Map4,71,"0.7838952541351318
"
PRM,Map4,72,"0.807858943939209
"
PRM,Map4,73,"0.8297789096832275
"
PRM,Map4,74,"0.7652945518493652
"
PRM,Map4,75,"0.7499189376831055
"
PRM,Map4,76,"0.7769200801849365
"
PRM,Map4,77,"0.7639257907867432
"
PRM,Map4,78,"0.7869021892547607
"
PRM,Map4,79,"0.7769136428833008
"
PRM,Map4,80,"0.7789163589477539
"
PRM,Map4,81,"0.783881425857544
"
PRM,Map4,82,"0.7609550952911377
"
PRM,Map4,83,"0.7629389762878418
"
PRM,Map4,84,"0.7629642486572266
"
PRM,Map4,85,"0.7649617195129395
"
PRM,Map4,86,"0.8287827968597412
"
PRM,Map4,87,"0.7689502239227295
"
