Algorithm,Map,Run,Computation Time
PRM,Map1,75,"0.06451106071472168
"
PRM,Map1,76,"0.06783866882324219
"
PRM,Map1,77,"0.07176542282104492
"
PRM,Map1,78,"0.08036375045776367
"
PRM,Map1,79,"0.06832480430603027
"
PRM,Map1,80,"0.08580327033996582
"
PRM,Map1,81,"0.07153129577636719
"
PRM,Map1,82,"0.0797271728515625
"
PRM,Map1,83,"0.06199288368225098
"
PRM,Map1,84,"0.06148171424865723
"
PRM,Map1,85,"0.07922029495239258
"
PRM,Map1,86,"0.06898903846740723
"
PRM,Map1,87,"0.07312798500061035
"
PRM,Map1,88,"0.07510805130004883
"
PRM,Map1,89,"0.08095932006835938
"
PRM,Map1,90,"0.0669410228729248
"
PRM,Map1,91,"0.06567716598510742
"
PRM,Map1,92,"0.05578494071960449
"
PRM,Map1,93,"0.07855582237243652
"
PRM,Map1,94,"0.08611083030700684
"
PRM,Map1,95,"0.06472134590148926
"
PRM,Map1,96,"0.06501150131225586
"
PRM,Map1,97,"0.07677292823791504
"
PRM,Map1,98,"0.07860088348388672
"
PRM,Map1,99,"0.06455826759338379
"
PRM,Map1,100,"0.0594639778137207
"
PRM,Map1,101,"0.04738926887512207
"
PRM,Map1,102,"0.05255413055419922
"
PRM,Map1,103,"0.04954075813293457
"
PRM,Map1,104,"0.04326272010803223
"
PRM,Map1,105,"0.041106224060058594
"
PRM,Map1,106,"0.0392911434173584
"
PRM,Map1,107,"0.053743839263916016
"
PRM,Map1,108,"0.06535720825195312
"
PRM,Map1,109,"0.057843923568725586
"
PRM,Map1,110,"0.0412440299987793
"
PRM,Map1,111,"0.03284502029418945
"
PRM,Map1,112,"0.05138564109802246
"
PRM,Map1,113,"0.032514095306396484
"
PRM,Map1,114,"0.059577226638793945
"
PRM,Map1,115,"0.055165767669677734
"
PRM,Map1,116,"0.04089236259460449
"
PRM,Map1,117,"0.047658681869506836
"
PRM,Map1,118,"0.050600290298461914
"
PRM,Map1,119,"0.046723127365112305
"
PRM,Map1,120,"0.04037165641784668
"
PRM,Map1,121,"0.045649051666259766
"
PRM,Map1,122,"0.05156111717224121
"
PRM,Map1,123,"0.048181772232055664
"
PRM,Map1,124,"0.042406320571899414
"
PRM,Map1,125,"0.04892683029174805
"
PRM,Map1,126,"0.03859400749206543
"
PRM,Map1,127,"0.03708624839782715
"
PRM,Map1,128,"0.04787731170654297
"
PRM,Map1,129,"0.05286073684692383
"
PRM,Map1,130,"0.048940420150756836
"
PRM,Map1,131,"0.05527234077453613
"
PRM,Map1,132,"0.041866302490234375
"
PRM,Map1,133,"0.047754764556884766
"
PRM,Map1,134,"0.04927825927734375
"
PRM,Map1,135,"0.04302620887756348
"
PRM,Map1,136,"0.049059391021728516
"
PRM,Map1,137,"0.06714749336242676
"
PRM,Map1,138,"0.05247235298156738
"
PRM,Map1,139,"0.054863691329956055
"
PRM,Map1,140,"0.05998563766479492
"
PRM,Map1,141,"0.072479248046875
"
PRM,Map1,142,"0.04368019104003906
"
PRM,Map1,143,"0.05415010452270508
"
PRM,Map1,144,"0.04441046714782715
"
PRM,Map1,145,"0.05878615379333496
"
PRM,Map1,146,"0.05006670951843262
"
PRM,Map1,147,"0.05469918251037598
"
PRM,Map1,148,"0.04511284828186035
"
PRM,Map1,149,"0.0579071044921875
"
PRM,Map1,150,"0.037207603454589844
"
PRM,Map1,151,"0.03892397880554199
"
PRM,Map1,152,"0.05029106140136719
"
PRM,Map1,153,"0.04952406883239746
"
PRM,Map1,154,"0.051412105560302734
"
PRM,Map1,155,"0.042459726333618164
"
PRM,Map1,156,"0.04485774040222168
"
PRM,Map1,157,"0.046271562576293945
"
PRM,Map1,158,"0.04773759841918945
"
PRM,Map1,159,"0.0430145263671875
"
PRM,Map1,160,"0.045822858810424805
"
PRM,Map1,161,"0.042586565017700195
"
PRM,Map1,162,"0.04957318305969238
"
PRM,Map1,163,"0.039794921875
"
PRM,Map1,164,"0.0501399040222168
"
PRM,Map1,165,"0.043526649475097656
"
PRM,Map1,166,"0.045888423919677734
"
PRM,Map1,167,"0.05362725257873535
"
PRM,Map1,168,"0.059326887130737305
"
PRM,Map1,169,"0.05170416831970215
"
PRM,Map1,170,"0.04022097587585449
"
PRM,Map1,171,"0.04430651664733887
"
PRM,Map1,172,"0.05481314659118652
"
PRM,Map1,173,"0.04876518249511719
"
PRM,Map1,174,"0.05901193618774414
"
PRM,Map1,175,"0.04985785484313965
"
PRM,Map1,176,"0.05318498611450195
"
PRM,Map1,177,"0.0677025318145752
"
PRM,Map1,178,"0.05347609519958496
"
PRM,Map1,179,"0.04661870002746582
"
PRM,Map1,180,"0.043344736099243164
"
PRM,Map1,181,"0.04161429405212402
"
PRM,Map1,182,"0.06062150001525879
"
PRM,Map1,183,"0.051518917083740234
"
PRM,Map1,184,"0.0510096549987793
"
PRM,Map1,185,"0.04377150535583496
"
PRM,Map1,186,"0.04370284080505371
"
PRM,Map1,187,"0.050523996353149414
"
PRM,Map1,188,"0.04258275032043457
"
PRM,Map1,189,"0.045799970626831055
"
PRM,Map1,190,"0.04996943473815918
"
PRM,Map1,191,"0.045450448989868164
"
PRM,Map1,192,"0.04821944236755371
"
PRM,Map1,193,"0.054221153259277344
"
PRM,Map1,194,"0.04595661163330078
"
PRM,Map1,195,"0.04903364181518555
"
PRM,Map1,196,"0.043695926666259766
"
PRM,Map1,197,"0.04423165321350098
"
PRM,Map1,198,"0.05136442184448242
"
PRM,Map1,199,"0.055487632751464844
"
PRM,Map1,200,"0.04769325256347656
"
PRM,Map2,1,"0.07977652549743652
"
PRM,Map2,2,"0.04991436004638672
"
PRM,Map2,3,"0.06226491928100586
"
PRM,Map2,4,"0.06618237495422363
"
PRM,Map2,5,"0.06345415115356445
"
PRM,Map2,6,"0.06429171562194824
"
PRM,Map2,7,"0.055077552795410156
"
PRM,Map2,8,"0.060848236083984375
"
PRM,Map2,9,"0.07435798645019531
"
PRM,Map2,10,"0.05158209800720215
"
PRM,Map2,11,"0.0603938102722168
"
PRM,Map2,12,"0.061363935470581055
"
PRM,Map2,13,"0.05852627754211426
"
PRM,Map2,14,"0.06541562080383301
"
PRM,Map2,15,"0.06669783592224121
"
PRM,Map2,16,"0.06061744689941406
"
PRM,Map2,17,"0.06193399429321289
"
PRM,Map2,18,"0.06430339813232422
"
PRM,Map2,19,"0.05849456787109375
"
PRM,Map2,20,"0.06832456588745117
"
PRM,Map2,21,"0.05476188659667969
"
PRM,Map2,22,"0.06453347206115723
"
PRM,Map2,23,"0.06942868232727051
"
PRM,Map2,24,"0.06442928314208984
"
PRM,Map2,25,"0.06343412399291992
"
PRM,Map2,26,"0.05684256553649902
"
PRM,Map2,27,"0.06134986877441406
"
PRM,Map2,28,"0.06194424629211426
"
PRM,Map2,29,"0.06020069122314453
"
PRM,Map2,30,"0.0638284683227539
"
PRM,Map2,31,"0.055939674377441406
"
PRM,Map2,32,"0.06774020195007324
"
PRM,Map2,33,"0.061980485916137695
"
PRM,Map2,34,"0.06095623970031738
"
PRM,Map2,35,"0.0615079402923584
"
PRM,Map2,36,"0.06342554092407227
"
PRM,Map2,37,"0.060132503509521484
"
PRM,Map2,38,"0.06151437759399414
"
PRM,Map2,39,"0.06758999824523926
"
PRM,Map2,40,"0.07073616981506348
"
PRM,Map2,41,"0.0610198974609375
"
PRM,Map2,42,"0.06941413879394531
"
PRM,Map2,43,"0.05532670021057129
"
PRM,Map2,44,"0.07050776481628418
"
PRM,Map2,45,"0.06558895111083984
"
PRM,Map2,46,"0.059925079345703125
"
PRM,Map2,47,"0.06134176254272461
"
PRM,Map2,48,"0.05822467803955078
"
PRM,Map2,49,"0.06151008605957031
"
PRM,Map2,50,"0.06442689895629883
"
PRM,Map2,51,"0.06817436218261719
"
PRM,Map2,52,"0.07403063774108887
"
PRM,Map2,53,"0.07325863838195801
"
PRM,Map2,54,"0.06939101219177246
"
PRM,Map2,55,"0.0679619312286377
"
PRM,Map2,56,"0.06799888610839844
"
PRM,Map2,57,"0.06731081008911133
"
PRM,Map2,58,"0.05698204040527344
"
PRM,Map2,59,"0.05737948417663574
"
PRM,Map2,60,"0.06316089630126953
"
PRM,Map2,61,"0.0619962215423584
"
PRM,Map2,62,"0.06282377243041992
"
PRM,Map2,63,"0.055889129638671875
"
PRM,Map2,64,"0.059868812561035156
"
PRM,Map2,65,"0.07236433029174805
"
PRM,Map2,66,"0.0588071346282959
"
PRM,Map2,67,"0.059885263442993164
"
PRM,Map2,68,"0.06062030792236328
"
PRM,Map2,69,"0.0534818172454834
"
PRM,Map2,70,"0.062465667724609375
"
PRM,Map2,71,"0.05597805976867676
"
PRM,Map2,72,"0.06095004081726074
"
PRM,Map2,73,"0.07161116600036621
"
PRM,Map2,74,"0.06481313705444336
"
PRM,Map2,75,"0.0658562183380127
"
PRM,Map2,76,"0.05963850021362305
"
PRM,Map2,77,"0.06003165245056152
"
PRM,Map2,78,"0.05518150329589844
"
PRM,Map2,79,"0.06469202041625977
"
PRM,Map2,80,"0.06272435188293457
"
PRM,Map2,81,"0.07674217224121094
"
PRM,Map2,82,"0.05715060234069824
"
PRM,Map2,83,"0.06678175926208496
"
PRM,Map2,84,"0.06583285331726074
"
PRM,Map2,85,"0.055933475494384766
"
PRM,Map2,86,"0.06504034996032715
"
PRM,Map2,87,"0.06448221206665039
"
PRM,Map2,88,"0.06478261947631836
"
PRM,Map2,89,"0.07382869720458984
"
PRM,Map2,90,"0.0688478946685791
"
PRM,Map2,91,"0.06843805313110352
"
PRM,Map2,92,"0.06912684440612793
"
PRM,Map2,93,"0.06296157836914062
"
PRM,Map2,94,"0.06720113754272461
"
PRM,Map2,95,"0.06661844253540039
"
PRM,Map2,96,"0.07008600234985352
"
PRM,Map2,97,"0.06632852554321289
"
PRM,Map2,98,"0.07195377349853516
"
PRM,Map2,99,"0.0665731430053711
"
PRM,Map2,100,"0.06808090209960938
"
PRM,Map2,101,"0.043235063552856445
"
PRM,Map2,102,"0.04398703575134277
"
PRM,Map2,103,"0.039826154708862305
"
PRM,Map2,104,"0.046891212463378906
"
PRM,Map2,105,"0.04314875602722168
"
PRM,Map2,106,"0.03386235237121582
"
PRM,Map2,107,"0.03491997718811035
"
PRM,Map2,108,"0.049921512603759766
"
PRM,Map2,109,"0.03977799415588379
"
PRM,Map2,110,"0.039819955825805664
"
PRM,Map2,111,"0.04593634605407715
"
PRM,Map2,112,"0.04289412498474121
"
PRM,Map2,113,"0.03904604911804199
"
PRM,Map2,114,"0.048128366470336914
"
PRM,Map2,115,"0.03997325897216797
"
PRM,Map2,116,"0.041730642318725586
"
PRM,Map2,117,"0.039946556091308594
"
PRM,Map2,118,"0.040641069412231445
"
PRM,Map2,119,"0.03967714309692383
"
PRM,Map2,120,"0.04152965545654297
"
PRM,Map2,121,"0.0365602970123291
"
PRM,Map2,122,"0.03708195686340332
"
PRM,Map2,123,"0.03712964057922363
"
PRM,Map2,124,"0.0458521842956543
"
PRM,Map2,125,"0.041974544525146484
"
PRM,Map2,126,"0.033673763275146484
"
PRM,Map2,127,"0.04485201835632324
"
PRM,Map2,128,"0.046083927154541016
"
PRM,Map2,129,"0.03676557540893555
"
PRM,Map2,130,"0.039793968200683594
"
PRM,Map2,131,"0.04175400733947754
"
PRM,Map2,132,"0.03488564491271973
"
PRM,Map2,133,"0.038843393325805664
"
PRM,Map2,134,"0.042206525802612305
"
PRM,Map2,135,"0.04077029228210449
"
PRM,Map2,136,"0.045435428619384766
"
PRM,Map2,137,"0.0407259464263916
"
PRM,Map2,138,"0.04332232475280762
"
PRM,Map2,139,"0.038164615631103516
"
PRM,Map2,140,"0.049649953842163086
"
PRM,Map2,141,"0.04884982109069824
"
PRM,Map2,142,"0.04944658279418945
"
PRM,Map2,143,"0.05068659782409668
"
PRM,Map2,144,"0.04472160339355469
"
PRM,Map2,145,"0.045697689056396484
"
PRM,Map2,146,"0.044210195541381836
"
PRM,Map2,147,"0.03970789909362793
"
PRM,Map2,148,"0.04058480262756348
"
PRM,Map2,149,"0.038886070251464844
"
PRM,Map2,150,"0.042522430419921875
"
PRM,Map2,151,"0.04866433143615723
"
PRM,Map2,152,"0.04810667037963867
"
PRM,Map2,153,"0.03695321083068848
"
PRM,Map2,154,"0.04200410842895508
"
PRM,Map2,155,"0.04155588150024414
"
PRM,Map2,156,"0.04725980758666992
"
PRM,Map2,157,"0.04123568534851074
"
PRM,Map2,158,"0.04050469398498535
"
PRM,Map2,159,"0.03757190704345703
"
PRM,Map2,160,"0.04117393493652344
"
PRM,Map2,161,"0.040239810943603516
"
PRM,Map2,162,"0.04305219650268555
"
PRM,Map2,163,"0.03718161582946777
"
PRM,Map2,164,"0.04095125198364258
"
PRM,Map2,165,"0.04975128173828125
"
PRM,Map2,166,"0.04434990882873535
"
PRM,Map2,167,"0.0464625358581543
"
PRM,Map2,168,"0.041400909423828125
"
PRM,Map2,169,"0.04210805892944336
"
PRM,Map2,170,"0.05069994926452637
"
PRM,Map2,171,"0.03951311111450195
"
PRM,Map2,172,"0.04887127876281738
"
PRM,Map2,173,"0.03686642646789551
"
PRM,Map2,174,"0.03883624076843262
"
PRM,Map2,175,"0.045528411865234375
"
PRM,Map2,176,"0.04225516319274902
"
PRM,Map2,177,"0.04744744300842285
"
PRM,Map2,178,"0.05063962936401367
"
PRM,Map2,179,"0.0408778190612793
"
PRM,Map2,180,"0.04687929153442383
"
PRM,Map2,181,"0.04331684112548828
"
PRM,Map2,182,"0.04701042175292969
"
PRM,Map2,183,"0.037021636962890625
"
PRM,Map2,184,"0.04638552665710449
"
PRM,Map2,185,"0.03717327117919922
"
PRM,Map2,186,"0.04100990295410156
"
PRM,Map2,187,"0.0428617000579834
"
PRM,Map2,188,"0.04819965362548828
"
PRM,Map2,189,"0.04646873474121094
"
PRM,Map2,190,"0.03395199775695801
"
PRM,Map2,191,"0.045047760009765625
"
PRM,Map2,192,"0.04830789566040039
"
PRM,Map2,193,"0.04770922660827637
"
PRM,Map2,194,"0.041651248931884766
"
PRM,Map2,195,"0.04254508018493652
"
PRM,Map2,196,"0.051656484603881836
"
PRM,Map2,197,"0.048835039138793945
"
PRM,Map2,198,"0.040679216384887695
"
PRM,Map2,199,"0.03747749328613281
"
PRM,Map2,200,"0.040696144104003906
"
PRM,Map3,1,"0.04833507537841797
"
PRM,Map3,2,"0.05254077911376953
"
PRM,Map3,3,"0.05098772048950195
"
PRM,Map3,4,"0.04696393013000488
"
PRM,Map3,5,"0.05384016036987305
"
PRM,Map3,6,"0.04797768592834473
"
PRM,Map3,7,"0.05098271369934082
"
PRM,Map3,8,"0.04847407341003418
"
PRM,Map3,9,"0.053557395935058594
"
PRM,Map3,10,"0.049427032470703125
"
PRM,Map3,11,"0.04069662094116211
"
PRM,Map3,12,"0.05144238471984863
"
PRM,Map3,13,"0.047376155853271484
"
PRM,Map3,14,"0.061380863189697266
"
PRM,Map3,15,"0.04991960525512695
"
PRM,Map3,16,"0.05701279640197754
"
PRM,Map3,17,"0.04867434501647949
"
PRM,Map3,18,"0.050850629806518555
"
PRM,Map3,19,"0.05652451515197754
"
PRM,Map3,20,"0.05827212333679199
"
PRM,Map3,21,"0.05263209342956543
"
PRM,Map3,22,"0.0361788272857666
"
PRM,Map3,23,"0.0553126335144043
"
PRM,Map3,24,"0.047208309173583984
"
PRM,Map3,25,"0.050014495849609375
"
PRM,Map3,26,"0.04010367393493652
"
PRM,Map3,27,"0.04803609848022461
"
PRM,Map3,28,"0.042710065841674805
"
PRM,Map3,29,"0.04614686965942383
"
PRM,Map3,30,"0.04413199424743652
"
PRM,Map3,31,"0.05204319953918457
"
PRM,Map3,32,"0.048760414123535156
"
PRM,Map3,33,"0.05259871482849121
"
PRM,Map3,34,"0.04763984680175781
"
PRM,Map3,35,"0.04671359062194824
"
PRM,Map3,36,"0.04409933090209961
"
PRM,Map3,37,"0.050615549087524414
"
PRM,Map3,38,"0.051541805267333984
"
PRM,Map3,39,"0.05054068565368652
"
PRM,Map3,40,"0.05135011672973633
"
PRM,Map3,41,"0.050354957580566406
"
PRM,Map3,42,"0.04697990417480469
"
PRM,Map3,43,"0.042474985122680664
"
PRM,Map3,44,"0.04196000099182129
"
PRM,Map3,45,"0.048873186111450195
"
PRM,Map3,46,"0.04265403747558594
"
PRM,Map3,47,"0.044831037521362305
"
PRM,Map3,48,"0.049576520919799805
"
PRM,Map3,49,"0.051076650619506836
"
PRM,Map3,50,"0.04859733581542969
"
PRM,Map3,51,"0.04778337478637695
"
PRM,Map3,52,"0.04831814765930176
"
PRM,Map3,53,"0.03831791877746582
"
PRM,Map3,54,"0.05302834510803223
"
PRM,Map3,55,"0.05402660369873047
"
PRM,Map3,56,"0.05149579048156738
"
PRM,Map3,57,"0.052266836166381836
"
PRM,Map3,58,"0.0535585880279541
"
PRM,Map3,59,"0.05312609672546387
"
PRM,Map3,60,"0.049675703048706055
"
PRM,Map3,61,"0.04890894889831543
"
PRM,Map3,62,"0.04679059982299805
"
PRM,Map3,63,"0.047072410583496094
"
PRM,Map3,64,"0.05234384536743164
"
PRM,Map3,65,"0.05447125434875488
"
PRM,Map3,66,"0.04712986946105957
"
PRM,Map3,67,"0.0555882453918457
"
PRM,Map3,68,"0.048249244689941406
"
PRM,Map3,69,"0.052701473236083984
"
PRM,Map3,70,"0.048536062240600586
"
PRM,Map3,71,"0.04664134979248047
"
PRM,Map3,72,"0.05058860778808594
"
PRM,Map3,73,"0.04969334602355957
"
PRM,Map3,74,"0.05280804634094238
"
PRM,Map3,75,"0.05042243003845215
"
PRM,Map3,76,"0.04405665397644043
"
PRM,Map3,77,"0.04970216751098633
"
PRM,Map3,78,"0.039006948471069336
"
PRM,Map3,79,"0.047754526138305664
"
PRM,Map3,80,"0.051883697509765625
"
PRM,Map3,81,"0.054006099700927734
"
PRM,Map3,82,"0.04997897148132324
"
PRM,Map3,83,"0.043096303939819336
"
PRM,Map3,84,"0.04631948471069336
"
PRM,Map3,85,"0.05219602584838867
"
PRM,Map3,86,"0.05001711845397949
"
PRM,Map3,87,"0.04706621170043945
"
PRM,Map3,88,"0.04899001121520996
"
PRM,Map3,89,"0.04758810997009277
"
PRM,Map3,90,"0.04802989959716797
"
PRM,Map3,91,"0.04516768455505371
"
PRM,Map3,92,"0.05042266845703125
"
PRM,Map3,93,"0.04533195495605469
"
PRM,Map3,94,"0.04711103439331055
"
PRM,Map3,95,"0.039542198181152344
"
PRM,Map3,96,"0.053702354431152344
"
PRM,Map3,97,"0.05545353889465332
"
PRM,Map3,98,"0.038886308670043945
"
PRM,Map3,99,"0.04765462875366211
"
PRM,Map3,100,"0.03815436363220215
"
PRM,Map3,101,"0.04213070869445801
"
PRM,Map3,102,"0.0297701358795166
"
PRM,Map3,103,"0.025407075881958008
"
PRM,Map3,104,"0.04367947578430176
"
PRM,Map3,105,"0.02714395523071289
"
PRM,Map3,106,"0.03126883506774902
"
PRM,Map3,107,"0.035312652587890625
"
PRM,Map3,108,"0.024485111236572266
"
PRM,Map3,109,"0.03560376167297363
"
PRM,Map3,110,"0.03246927261352539
"
PRM,Map3,111,"0.030858755111694336
"
PRM,Map3,112,"0.024503469467163086
"
PRM,Map3,113,"0.030240297317504883
"
PRM,Map3,114,"0.028351306915283203
"
PRM,Map3,115,"0.025350570678710938
"
PRM,Map3,116,"0.026799678802490234
"
PRM,Map3,117,"0.03056168556213379
"
PRM,Map3,118,"0.03635525703430176
"
PRM,Map3,119,"0.031076908111572266
"
PRM,Map3,120,"0.030040264129638672
"
PRM,Map3,121,"0.025838613510131836
"
PRM,Map3,122,"0.03276491165161133
"
PRM,Map3,123,"0.027321815490722656
"
PRM,Map3,124,"0.02696847915649414
"
PRM,Map3,125,"0.034516334533691406
"
PRM,Map3,126,"0.030550241470336914
"
PRM,Map3,127,"0.030565977096557617
"
PRM,Map3,128,"0.03410649299621582
"
PRM,Map3,129,"0.0332949161529541
"
PRM,Map3,130,"0.0274813175201416
"
PRM,Map3,131,"0.029546260833740234
"
PRM,Map3,132,"0.02922654151916504
"
PRM,Map3,133,"0.027110815048217773
"
PRM,Map3,134,"0.028665542602539062
"
PRM,Map3,135,"0.027088642120361328
"
PRM,Map3,136,"0.028887510299682617
"
PRM,Map3,137,"0.02929830551147461
"
PRM,Map3,138,"0.025562047958374023
"
PRM,Map3,139,"0.0350494384765625
"
PRM,Map3,140,"0.02736949920654297
"
PRM,Map3,141,"0.03444480895996094
"
PRM,Map3,142,"0.03638124465942383
"
PRM,Map3,143,"0.033513784408569336
"
PRM,Map3,144,"0.0342409610748291
"
PRM,Map3,145,"0.028223037719726562
"
PRM,Map3,146,"0.032651424407958984
"
PRM,Map3,147,"0.03369474411010742
"
PRM,Map3,148,"0.03327369689941406
"
PRM,Map3,149,"0.02547478675842285
"
PRM,Map3,150,"0.03558063507080078
"
PRM,Map3,151,"0.03145241737365723
"
PRM,Map3,152,"0.03183269500732422
"
PRM,Map3,153,"0.030696868896484375
"
PRM,Map3,154,"0.029064178466796875
"
PRM,Map3,155,"0.030161380767822266
"
PRM,Map3,156,"0.03247523307800293
"
PRM,Map3,157,"0.03157186508178711
"
PRM,Map3,158,"0.028175830841064453
"
PRM,Map3,159,"0.02974247932434082
"
PRM,Map3,160,"0.028009414672851562
"
PRM,Map3,161,"0.03030228614807129
"
PRM,Map3,162,"0.033979177474975586
"
PRM,Map3,163,"0.028436899185180664
"
PRM,Map3,164,"0.029309511184692383
"
PRM,Map3,165,"0.030821800231933594
"
PRM,Map3,166,"0.027546167373657227
"
PRM,Map3,167,"0.03130221366882324
"
PRM,Map3,168,"0.029640674591064453
"
PRM,Map3,169,"0.03693866729736328
"
PRM,Map3,170,"0.028035402297973633
"
PRM,Map3,171,"0.030798912048339844
"
PRM,Map3,172,"0.03579068183898926
"
PRM,Map3,173,"0.03467154502868652
"
PRM,Map3,174,"0.03669452667236328
"
PRM,Map3,175,"0.02884960174560547
"
PRM,Map3,176,"0.03486061096191406
"
PRM,Map3,177,"0.030161142349243164
"
PRM,Map3,178,"0.03516268730163574
"
PRM,Map3,179,"0.026737451553344727
"
PRM,Map3,180,"0.03274846076965332
"
PRM,Map3,181,"0.03483247756958008
"
PRM,Map3,182,"0.029682397842407227
"
PRM,Map3,183,"0.026168107986450195
"
PRM,Map3,184,"0.030211210250854492
"
PRM,Map3,185,"0.029703378677368164
"
PRM,Map3,186,"0.027869701385498047
"
PRM,Map3,187,"0.025016069412231445
"
PRM,Map3,188,"0.025227069854736328
"
PRM,Map3,189,"0.031131982803344727
"
PRM,Map3,190,"0.028354644775390625
"
PRM,Map3,191,"0.042249202728271484
"
PRM,Map3,192,"0.0308072566986084
"
PRM,Map3,193,"0.03188776969909668
"
PRM,Map3,194,"0.036681175231933594
"
PRM,Map3,195,"0.026300430297851562
"
PRM,Map3,196,"0.03806185722351074
"
PRM,Map3,197,"0.03659510612487793
"
PRM,Map3,198,"0.031929731369018555
"
PRM,Map3,199,"0.03252077102661133
"
PRM,Map3,200,"0.03163552284240723
"
PRM,Map4,1,"0.039606332778930664
"
PRM,Map4,2,"0.04404473304748535
"
PRM,Map4,3,"0.03792619705200195
"
PRM,Map4,4,"0.03139472007751465
"
PRM,Map4,5,"0.03346562385559082
"
PRM,Map4,6,"0.03595709800720215
"
PRM,Map4,7,"0.03263354301452637
"
PRM,Map4,8,"0.03863024711608887
"
PRM,Map4,9,"0.03903913497924805
"
PRM,Map4,10,"0.04238724708557129
"
PRM,Map4,11,"0.04063558578491211
"
PRM,Map4,12,"0.03919363021850586
"
PRM,Map4,13,"0.04309487342834473
"
PRM,Map4,14,"0.036414384841918945
"
PRM,Map4,15,"0.03165626525878906
"
PRM,Map4,16,"0.04089474678039551
"
PRM,Map4,17,"0.0476078987121582
"
PRM,Map4,18,"0.04028010368347168
"
PRM,Map4,19,"0.03835487365722656
"
PRM,Map4,20,"0.03606772422790527
"
PRM,Map4,21,"0.03784680366516113
"
PRM,Map4,22,"0.04015755653381348
"
PRM,Map4,23,"0.03378582000732422
"
PRM,Map4,24,"0.043965816497802734
"
PRM,Map4,25,"0.045339107513427734
"
PRM,Map4,26,"0.03999805450439453
"
PRM,Map4,27,"0.042092323303222656
"
PRM,Map4,28,"0.034371376037597656
"
PRM,Map4,29,"0.03320956230163574
"
PRM,Map4,30,"0.03838038444519043
"
PRM,Map4,31,"0.032933712005615234
"
PRM,Map4,32,"0.04739117622375488
"
PRM,Map4,33,"0.04035639762878418
"
PRM,Map4,34,"0.04118800163269043
"
PRM,Map4,35,"0.03517961502075195
"
PRM,Map4,36,"0.031191349029541016
"
PRM,Map4,37,"0.04177546501159668
"
PRM,Map4,38,"0.03487253189086914
"
PRM,Map4,39,"0.03990960121154785
"
PRM,Map4,40,"0.03890037536621094
"
PRM,Map4,41,"0.03438735008239746
"
PRM,Map4,42,"0.036223649978637695
"
PRM,Map4,43,"0.04162240028381348
"
PRM,Map4,44,"0.03802323341369629
"
PRM,Map4,45,"0.03400421142578125
"
PRM,Map4,46,"0.04339408874511719
"
PRM,Map4,47,"0.03303241729736328
"
PRM,Map4,48,"0.03537321090698242
"
PRM,Map4,49,"0.04406476020812988
"
PRM,Map4,50,"0.04541969299316406
"
PRM,Map4,51,"0.04460787773132324
"
PRM,Map4,52,"0.032755374908447266
"
PRM,Map4,53,"0.02709054946899414
"
PRM,Map4,54,"0.042410850524902344
"
PRM,Map4,55,"0.03563427925109863
"
PRM,Map4,56,"0.03914070129394531
"
PRM,Map4,57,"0.03623318672180176
"
PRM,Map4,58,"0.04529261589050293
"
PRM,Map4,59,"0.04454827308654785
"
PRM,Map4,60,"0.03527235984802246
"
PRM,Map4,61,"0.036138057708740234
"
PRM,Map4,62,"0.040535926818847656
"
PRM,Map4,63,"0.0371243953704834
"
PRM,Map4,64,"0.03883934020996094
"
PRM,Map4,65,"0.038088083267211914
"
PRM,Map4,66,"0.03718113899230957
"
PRM,Map4,67,"0.0400850772857666
"
PRM,Map4,68,"0.04185152053833008
"
PRM,Map4,69,"0.0449981689453125
"
PRM,Map4,70,"0.033598899841308594
"
PRM,Map4,71,"0.039551734924316406
"
PRM,Map4,72,"0.03504323959350586
"
PRM,Map4,73,"0.0332951545715332
"
PRM,Map4,74,"0.04374861717224121
"
PRM,Map4,75,"0.03890395164489746
"
PRM,Map4,76,"0.03745245933532715
"
PRM,Map4,77,"0.03806161880493164
"
PRM,Map4,78,"0.046576499938964844
"
PRM,Map4,79,"0.04224562644958496
"
PRM,Map4,80,"0.044266700744628906
"
PRM,Map4,81,"0.04092884063720703
"
PRM,Map4,82,"0.038295745849609375
"
PRM,Map4,83,"0.03357124328613281
"
PRM,Map4,84,"0.0410308837890625
"
PRM,Map4,85,"0.04463958740234375
"
PRM,Map4,86,"0.0433192253112793
"
PRM,Map4,87,"0.0406649112701416
"
PRM,Map4,88,"0.039363861083984375
"
PRM,Map4,89,"0.033693552017211914
"
PRM,Map4,90,"0.04174065589904785
"
PRM,Map4,91,"0.038272857666015625
"
PRM,Map4,92,"0.03477168083190918
"
PRM,Map4,93,"0.03716707229614258
"
PRM,Map4,94,"0.04891157150268555
"
PRM,Map4,95,"0.029469013214111328
"
PRM,Map4,96,"0.0381474494934082
"
PRM,Map4,97,"0.032987356185913086
"
PRM,Map4,98,"0.03637576103210449
"
PRM,Map4,99,"0.03436851501464844
"
PRM,Map4,100,"0.043004751205444336
"
PRM,Map4,101,"0.02068328857421875
"
PRM,Map4,102,"0.02302694320678711
"
PRM,Map4,103,"0.02235579490661621
"
PRM,Map4,104,"0.023081302642822266
"
PRM,Map4,105,"0.02038407325744629
"
PRM,Map4,106,"0.023712158203125
"
PRM,Map4,107,"0.029158592224121094
"
PRM,Map4,108,"0.022121906280517578
"
PRM,Map4,109,"0.02420663833618164
"
